signal_name,forced_cover_bucket,events,avg_return,median_return,win_rate,avg_mfe,avg_mae,breakeven_cost,avg_return_minus_cost,cost_beating_avg,enough_events,candidate_bucket,bucket_type,buy_aggression_bucket,volume_shock_bucket,trend_regime,volatility_regime,trend_vol_bucket
simple_breakout_signal,,151,0.00019810147348431708,9.077643766208787e-05,0.5364238410596026,0.0018554520772671565,-0.0017160410832226937,0.0012,-0.0010018985265156828,False,True,False,trend_regime,,,trend_down,,
simple_breakout_signal,,425,-0.0002704031687363411,-0.00024549788149152985,0.4541176470588235,0.0018770384308454556,-0.0019205277377298522,0.0012,-0.001470403168736341,False,True,False,trend_regime,,,trend_up,,
simple_breakout_signal,,148,-0.00038605106236628243,2.426029743413105e-05,0.5,0.001560432324529947,-0.0020093984761128977,0.0012,-0.0015860510623662823,False,True,False,trend_regime,,,mixed_trend,,
trend_filtered_short_squeeze_signal,,156,-0.0002843022449174985,-0.0003512146591019283,0.4166666666666667,0.0017221044147936715,-0.0018174129673777738,0.0012,-0.0014843022449174985,False,True,False,trend_regime,,,trend_up,,
breakout_forced_cover_signal,,168,9.985960701130672e-05,9.980974196410752e-05,0.5297619047619048,0.0020455442792333637,-0.0017228260839994424,0.0012,-0.0011001403929886931,False,True,False,volatility_regime,,,,normal_vol,
breakout_forced_cover_signal,,124,-1.2033283440359001e-05,-0.0003716944040110248,0.43548387096774194,0.0025870036073045795,-0.00245720882465125,0.0012,-0.0012120332834403588,False,True,False,volatility_regime,,,,high_vol,
breakout_forced_cover_signal,,129,-0.0003846168268474755,-0.00020653808902437731,0.43410852713178294,0.0013085797188256562,-0.0015303401724597137,0.0012,-0.0015846168268474753,False,True,False,volatility_regime,,,,low_vol,
current_short_squeeze_signal,,104,0.00015297834578149977,3.311218568369245e-05,0.5096153846153846,0.002069560802863968,-0.0017287091198255962,0.0012,-0.0010470216542185,False,True,False,volatility_regime,,,,normal_vol,
current_short_squeeze_signal,,70,-9.078008482854878e-05,-0.0003716944040110248,0.4714285714285714,0.0023967892289128087,-0.00240669445926759,0.0012,-0.0012907800848285488,False,True,False,volatility_regime,,,,high_vol,
current_short_squeeze_signal,,75,-0.00025961079532960785,-0.0001385520864908285,0.4666666666666667,0.001381490422649323,-0.001415599600309494,0.0012,-0.0014596107953296078,False,True,False,volatility_regime,,,,low_vol,
early_squeeze_candidate_signal,,158,3.7984246602327216e-05,0.00017137413379819666,0.5443037974683544,0.0015612426888688515,-0.0014336680457953644,0.0012,-0.0011620157533976728,False,True,False,volatility_regime,,,,normal_vol,
early_squeeze_candidate_signal,,190,1.4432343727013413e-05,6.55155752108394e-05,0.5210526315789473,0.001252734536216945,-0.001209898598418365,0.0012,-0.0011855676562729865,False,True,False,volatility_regime,,,,low_vol,
early_squeeze_candidate_signal,,58,-4.410551177230962e-06,-0.0003254152070075733,0.43103448275862066,0.0016450138659091027,-0.0019491237708722825,0.0012,-0.0012044105511772308,False,True,False,volatility_regime,,,,high_vol,
simple_breakout_signal,,292,-0.00012834346573132788,6.365152021969855e-05,0.5136986301369864,0.001715483370609705,-0.001759786831082368,0.0012,-0.0013283434657313277,False,True,False,volatility_regime,,,,normal_vol,
simple_breakout_signal,,174,-0.00021741906829867992,-0.00040997890975275064,0.41954022988505746,0.002465189007911749,-0.002534342298221955,0.0012,-0.0014174190682986797,False,True,False,volatility_regime,,,,high_vol,
simple_breakout_signal,,258,-0.0002590557037577707,-5.201770928525695e-05,0.4844961240310077,0.0014689711209783455,-0.0016197835348831441,0.0012,-0.0014590557037577707,False,True,False,volatility_regime,,,,low_vol,
trend_filtered_short_squeeze_signal,,69,-0.00014174303089412314,-0.0002500054688695519,0.43478260869565216,0.0016819151461525763,-0.0016216861366761131,0.0012,-0.001341743030894123,False,True,False,volatility_regime,,,,normal_vol,
trend_filtered_short_squeeze_signal,,51,-0.00037702066520730124,-0.0002978813925725854,0.39215686274509803,0.0015116400066584814,-0.001643458376433579,0.0012,-0.001577020665207301,False,True,False,volatility_regime,,,,low_vol,
trend_filtered_short_squeeze_signal,,36,-0.0004261896430517473,-0.0007854254199149979,0.4166666666666667,0.0020972917578806235,-0.002438991730060233,0.0012,-0.0016261896430517472,False,True,False,volatility_regime,,,,high_vol,
breakout_forced_cover_signal,,29,0.0013592294073325013,0.0006226308212557985,0.5862068965517241,0.003314532692631171,-0.0016608333841723027,0.0012,0.00015922940733250138,True,True,True,trend_vol_bucket,,,,,trend_down__high_vol
breakout_forced_cover_signal,,30,0.0005996843074014306,0.00019079217150930194,0.6666666666666666,0.002161122665436747,-0.0012012165313954252,0.0012,-0.0006003156925985693,False,True,False,trend_vol_bucket,,,,,mixed_trend__normal_vol
breakout_forced_cover_signal,,28,0.00037499196690209325,0.0008976373565944273,0.6071428571428571,0.002429279524417064,-0.0020493949008360984,0.0012,-0.0008250080330979067,False,True,False,trend_vol_bucket,,,,,trend_down__normal_vol
breakout_forced_cover_signal,,8,0.0001347638000507717,2.8711612215182036e-05,0.5,0.0017807911559459266,-0.0006497359026579469,0.0012,-0.0010652361999492282,False,False,False,trend_vol_bucket,,,,,trend_down__low_vol
breakout_forced_cover_signal,,110,-0.0001064899119763818,-0.00022738747189188224,0.4727272727272727,0.001916344838767499,-0.001781956626787571,0.0012,-0.0013064899119763817,False,True,False,trend_vol_bucket,,,,,trend_up__normal_vol
breakout_forced_cover_signal,,74,-0.00025926364398525756,-0.00039477582890495855,0.3918918918918919,0.0025071541368712797,-0.0025682877802136904,0.0012,-0.0014592636439852574,False,True,False,trend_vol_bucket,,,,,trend_up__high_vol
breakout_forced_cover_signal,,30,-0.0003237672273010972,2.6155247868475673e-05,0.5,0.0009308905692359204,-0.001207599853036767,0.0012,-0.001523767227301097,False,True,False,trend_vol_bucket,,,,,mixed_trend__low_vol
breakout_forced_cover_signal,,91,-0.0004503369697219516,-0.0003490330437543321,0.4065934065934066,0.0013915795319106004,-0.0017141538399443569,0.0012,-0.0016503369697219515,False,True,False,trend_vol_bucket,,,,,trend_up__low_vol
breakout_forced_cover_signal,,21,-0.0010344890621113328,-0.0007248062429455748,0.38095238095238093,0.0018636949090947233,-0.00316554430380691,0.0012,-0.0022344890621113327,False,True,False,trend_vol_bucket,,,,,mixed_trend__high_vol
current_short_squeeze_signal,,17,0.0011422544216100894,0.0003517150395779822,0.7058823529411765,0.002660400453561973,-0.00114949921830243,0.0012,-5.774557838991051e-05,False,False,False,trend_vol_bucket,,,,,mixed_trend__normal_vol
current_short_squeeze_signal,,22,0.0009034917005882225,-9.094627069639039e-05,0.5,0.00289847071023408,-0.0019155473653423697,0.0012,-0.0002965082994117774,False,True,False,trend_vol_bucket,,,,,trend_down__high_vol
